epoch,loss,mse
108,0.9100812077522278,0.9100812077522278
109,0.9097341299057007,0.9097341299057007
110,0.9093698263168335,0.9093698263168335
111,0.9089999198913574,0.9089999198913574
112,0.908936619758606,0.908936619758606
113,0.9087974429130554,0.9087974429130554
114,0.9087012410163879,0.9087012410163879
115,0.9085811376571655,0.9085811376571655
116,0.9085174798965454,0.9085174798965454
117,0.9083971977233887,0.9083971977233887
118,0.9081219434738159,0.9081219434738159
119,0.9078115224838257,0.9078115224838257
120,0.9075889587402344,0.9075889587402344
121,0.9072278738021851,0.9072278738021851
122,0.9069744944572449,0.9069744944572449
123,0.9066606760025024,0.9066606760025024
124,0.9068672060966492,0.9068672060966492
125,0.9064990878105164,0.9064990878105164
126,0.906746506690979,0.906746506690979
127,0.9062777757644653,0.9062777757644653
128,0.9065114855766296,0.9065114855766296
129,0.9061310887336731,0.9061310887336731
130,0.905833899974823,0.905833899974823
131,0.90581876039505,0.90581876039505
132,0.9054096341133118,0.9054096341133118
133,0.9053462147712708,0.9053462147712708
134,0.9053025245666504,0.9053025245666504
135,0.9048894047737122,0.9048894047737122
136,0.9049175381660461,0.9049175381660461
137,0.9047600030899048,0.9047600030899048
138,0.9046574831008911,0.9046574831008911
139,0.9044851064682007,0.9044851064682007
140,0.9042933583259583,0.9042933583259583
141,0.9042854309082031,0.9042854309082031
142,0.904370903968811,0.904370903968811
143,0.9041045904159546,0.9041045904159546
144,0.9043339490890503,0.9043339490890503
145,0.9040995836257935,0.9040995836257935
146,0.9036868214607239,0.9036868214607239
147,0.9040077328681946,0.9040077328681946
148,0.9036352038383484,0.9036352038383484
149,0.9034466743469238,0.9034466743469238
150,0.9036602973937988,0.9036602973937988
151,0.9029797315597534,0.9029797315597534
152,0.9032200574874878,0.9032200574874878
153,0.9027078747749329,0.9027078747749329
154,0.9027056694030762,0.9027056694030762
155,0.903020977973938,0.903020977973938
156,0.9024551510810852,0.9024551510810852
157,0.9026429057121277,0.9026429057121277
158,0.9022871255874634,0.9022871255874634
159,0.9022935032844543,0.9022935032844543
160,0.9024702310562134,0.9024702310562134
161,0.9019904136657715,0.9019904136657715
162,0.9017259478569031,0.9017259478569031
163,0.9019214510917664,0.9019214510917664
164,0.9017610549926758,0.9017610549926758
165,0.9014221429824829,0.9014221429824829
166,0.9016100168228149,0.9016100168228149
167,0.9016127586364746,0.9016127586364746
168,0.9011943936347961,0.9011943936347961
169,0.9013708829879761,0.9013708829879761
170,0.9010747075080872,0.9010747075080872
171,0.9010125398635864,0.9010125398635864
172,0.9009825587272644,0.9009825587272644
173,0.9007408022880554,0.9007408022880554
174,0.9006682634353638,0.9006682634353638
175,0.9006437063217163,0.9006437063217163
176,0.900389552116394,0.900389552116394
177,0.9003989100456238,0.9003989100456238
178,0.9003252983093262,0.9003252983093262
179,0.9001690149307251,0.9001690149307251
180,0.9000962972640991,0.9000962972640991
181,0.9000312685966492,0.9000312685966492
182,0.8999239206314087,0.8999239206314087
183,0.899952232837677,0.899952232837677
184,0.899817943572998,0.899817943572998
185,0.8997354507446289,0.8997354507446289
186,0.8997359275817871,0.8997359275817871
187,0.8996444940567017,0.8996444940567017
188,0.8994830846786499,0.8994830846786499
189,0.8994704484939575,0.8994704484939575
190,0.8994449377059937,0.8994449377059937
191,0.8993592262268066,0.8993592262268066
192,0.8993085026741028,0.8993085026741028
193,0.8992975950241089,0.8992975950241089
194,0.899226188659668,0.899226188659668
195,0.8991120457649231,0.8991120457649231
196,0.8990718126296997,0.8990718126296997
197,0.898995578289032,0.898995578289032
198,0.8989119529724121,0.8989119529724121
199,0.898876965045929,0.898876965045929
200,0.8988052606582642,0.8988052606582642
