epoch,loss,mse
87,0.07034862786531448,0.07034862786531448
88,0.06944632530212402,0.06944632530212402
89,0.06861386448144913,0.06861386448144913
90,0.06785175204277039,0.06785175204277039
91,0.06703019142150879,0.06703019142150879
92,0.06610607355833054,0.06610607355833054
93,0.0651664063334465,0.0651664063334465
94,0.064308300614357,0.064308300614357
95,0.06350173056125641,0.06350173056125641
96,0.06266245990991592,0.06266245990991592
97,0.061778176575899124,0.061778176575899124
98,0.060906510800123215,0.060906510800123215
99,0.06008321791887283,0.06008321791887283
100,0.05930490791797638,0.05930490791797638
101,0.05848773568868637,0.05848773568868637
102,0.05760467052459717,0.05760467052459717
103,0.05675757676362991,0.05675757676362991
104,0.055964186787605286,0.055964186787605286
105,0.05514049530029297,0.05514049530029297
106,0.05429300293326378,0.05429300293326378
107,0.05343694984912872,0.05343694984912872
108,0.052571043372154236,0.052571043372154236
109,0.0516773946583271,0.0516773946583271
110,0.05084869638085365,0.05084869638085365
111,0.05001155287027359,0.05001155287027359
112,0.04915659874677658,0.04915659874677658
113,0.048279449343681335,0.048279449343681335
114,0.04743550717830658,0.04743550717830658
115,0.04658353701233864,0.04658353701233864
116,0.04570934176445007,0.04570934176445007
117,0.04486249387264252,0.04486249387264252
118,0.04397138953208923,0.04397138953208923
119,0.04311569035053253,0.04311569035053253
120,0.042216524481773376,0.042216524481773376
121,0.04134029150009155,0.04134029150009155
122,0.04047057777643204,0.04047057777643204
123,0.03962987661361694,0.03962987661361694
124,0.038702547550201416,0.038702547550201416
125,0.03782336413860321,0.03782336413860321
126,0.0369514599442482,0.0369514599442482
127,0.03607875853776932,0.03607875853776932
128,0.03522888571023941,0.03522888571023941
129,0.03434029221534729,0.03434029221534729
130,0.03347954899072647,0.03347954899072647
131,0.03263777121901512,0.03263777121901512
132,0.031791575253009796,0.031791575253009796
133,0.03093171864748001,0.03093171864748001
134,0.030153436586260796,0.030153436586260796
135,0.02942020259797573,0.02942020259797573
136,0.02869979664683342,0.02869979664683342
137,0.02783796191215515,0.02783796191215515
138,0.027226924896240234,0.027226924896240234
139,0.026259101927280426,0.026259101927280426
140,0.025748714804649353,0.025748714804649353
141,0.02494097873568535,0.02494097873568535
142,0.024425845593214035,0.024425845593214035
143,0.023685656487941742,0.023685656487941742
144,0.02315734326839447,0.02315734326839447
145,0.022411219775676727,0.022411219775676727
146,0.021981585770845413,0.021981585770845413
147,0.02133455127477646,0.02133455127477646
148,0.020968962460756302,0.020968962460756302
149,0.020436963066458702,0.020436963066458702
150,0.019929280504584312,0.019929280504584312
151,0.019253205507993698,0.019253205507993698
152,0.018483929336071014,0.018483929336071014
153,0.018125275149941444,0.018125275149941444
154,0.017759233713150024,0.017759233713150024
155,0.017564859241247177,0.017564859241247177
156,0.017054647207260132,0.017054647207260132
157,0.016873512417078018,0.016873512417078018
158,0.016473880037665367,0.016473880037665367
159,0.016233941540122032,0.016233941540122032
160,0.01594470627605915,0.01594470627605915
161,0.0156625434756279,0.0156625434756279
162,0.01551254466176033,0.01551254466176033
163,0.015282911248505116,0.015282911248505116
164,0.015133782289922237,0.015133782289922237
165,0.01496833749115467,0.01496833749115467
166,0.01481479499489069,0.01481479499489069
167,0.014690813608467579,0.014690813608467579
168,0.014582483097910881,0.014582483097910881
169,0.014469064772129059,0.014469064772129059
170,0.01438811980187893,0.01438811980187893
171,0.014331145212054253,0.014331145212054253
172,0.014262388460338116,0.014262388460338116
173,0.014212467707693577,0.014212467707693577
174,0.014171631075441837,0.014171631075441837
175,0.014128577895462513,0.014128577895462513
176,0.014081597328186035,0.014081597328186035
177,0.014046872034668922,0.014046872034668922
178,0.014056749641895294,0.014056749641895294
179,0.014047951437532902,0.014047951437532902
180,0.014164836145937443,0.014164836145937443
181,0.014063210226595402,0.014063210226595402
182,0.013907603919506073,0.013907603919506073
183,0.013982170261442661,0.013982170261442661
184,0.014010084792971611,0.014010084792971611
185,0.013851524330675602,0.013851524330675602
186,0.01382929366081953,0.01382929366081953
187,0.013881733641028404,0.013881733641028404
188,0.013787955045700073,0.013787955045700073
189,0.013716164976358414,0.013716164976358414
190,0.013750104233622551,0.013750104233622551
191,0.013715222477912903,0.013715222477912903
192,0.013642111793160439,0.013642111793160439
193,0.013648544438183308,0.013648544438183308
194,0.01362231932580471,0.01362231932580471
195,0.013559696264564991,0.013559696264564991
196,0.01354966126382351,0.01354966126382351
197,0.013534191064536572,0.013534191064536572
198,0.013484873808920383,0.013484873808920383
199,0.013461511582136154,0.013461511582136154
200,0.013459904119372368,0.013459904119372368
1,2.9177677631378174,2.9177677631378174
2,2.589988946914673,2.589988946914673
3,2.2736527919769287,2.2736527919769287
4,1.9505908489227295,1.9505908489227295
5,1.623679518699646,1.623679518699646
6,1.2982285022735596,1.2982285022735596
7,0.9802324771881104,0.9802324771881104
8,0.6870609521865845,0.6870609521865845
9,0.4415578842163086,0.4415578842163086
10,0.26697850227355957,0.26697850227355957
11,0.1770291030406952,0.1770291030406952
12,0.1600901335477829,0.1600901335477829
13,0.1786937415599823,0.1786937415599823
14,0.19296690821647644,0.19296690821647644
15,0.18414120376110077,0.18414120376110077
16,0.1542472243309021,0.1542472243309021
17,0.1154315173625946,0.1154315173625946
18,0.0809827521443367,0.0809827521443367
19,0.060187697410583496,0.060187697410583496
20,0.05590851604938507,0.05590851604938507
21,0.06454221904277802,0.06454221904277802
22,0.07851780951023102,0.07851780951023102
23,0.09026437252759933,0.09026437252759933
24,0.09506898373365402,0.09506898373365402
25,0.09165787696838379,0.09165787696838379
26,0.08135953545570374,0.08135953545570374
27,0.06691744923591614,0.06691744923591614
28,0.05147125571966171,0.05147125571966171
29,0.037817470729351044,0.037817470729351044
30,0.02792481519281864,0.02792481519281864
31,0.022676995024085045,0.022676995024085045
32,0.021845053881406784,0.021845053881406784
33,0.024293135851621628,0.024293135851621628
34,0.02837805263698101,0.02837805263698101
35,0.03243918716907501,0.03243918716907501
36,0.035227853804826736,0.035227853804826736
37,0.036147452890872955,0.036147452890872955
38,0.035257771611213684,0.035257771611213684
39,0.03309165686368942,0.03309165686368942
40,0.030385073274374008,0.030385073274374008
41,0.027821209281682968,0.027821209281682968
42,0.02585766650736332,0.02585766650736332
43,0.024661317467689514,0.024661317467689514
44,0.024140004068613052,0.024140004068613052
45,0.02403712272644043,0.02403712272644043
46,0.024047814309597015,0.024047814309597015
47,0.023920390754938126,0.023920390754938126
1,2.3290319442749023,2.3290319442749023
2,2.07607364654541,2.07607364654541
3,1.8449780941009521,1.8449780941009521
4,1.6281499862670898,1.6281499862670898
5,1.421076774597168,1.421076774597168
6,1.2894014120101929,1.2894014120101929
7,1.296357274055481,1.296357274055481
8,1.3285937309265137,1.3285937309265137
9,1.3256471157073975,1.3256471157073975
10,1.2995798587799072,1.2995798587799072
11,1.2733887434005737,1.2733887434005737
12,1.2661672830581665,1.2661672830581665
13,1.2717479467391968,1.2717479467391968
14,1.2766891717910767,1.2766891717910767
15,1.2755334377288818,1.2755334377288818
16,1.2715678215026855,1.2715678215026855
17,1.2662526369094849,1.2662526369094849
18,1.2660095691680908,1.2660095691680908
19,1.265443205833435,1.265443205833435
20,1.2633436918258667,1.2633436918258667
21,1.2617979049682617,1.2617979049682617
22,1.2621095180511475,1.2621095180511475
23,1.2619236707687378,1.2619236707687378
24,1.2586852312088013,1.2586852312088013
25,1.2572827339172363,1.2572827339172363
26,1.2580175399780273,1.2580175399780273
27,1.2593004703521729,1.2593004703521729
28,1.2597215175628662,1.2597215175628662
29,1.2590343952178955,1.2590343952178955
30,1.257827639579773,1.257827639579773
31,1.25648832321167,1.25648832321167
32,1.2575337886810303,1.2575337886810303
33,1.2583167552947998,1.2583167552947998
34,1.2585346698760986,1.2585346698760986
35,1.2580105066299438,1.2580105066299438
36,1.2565950155258179,1.2565950155258179
37,1.2566438913345337,1.2566438913345337
38,1.2553081512451172,1.2553081512451172
39,1.2551567554473877,1.2551567554473877
40,1.2553883790969849,1.2553883790969849
41,1.2553735971450806,1.2553735971450806
42,1.254903793334961,1.254903793334961
43,1.254740595817566,1.254740595817566
44,1.254794955253601,1.254794955253601
45,1.2546321153640747,1.2546321153640747
46,1.254602074623108,1.254602074623108
47,1.25458824634552,1.25458824634552
48,1.2543543577194214,1.2543543577194214
49,1.2541866302490234,1.2541866302490234
50,1.2550499439239502,1.2550499439239502
51,1.2564018964767456,1.2564018964767456
52,1.2553452253341675,1.2553452253341675
53,1.2542922496795654,1.2542922496795654
54,1.252945065498352,1.252945065498352
55,1.2538588047027588,1.2538588047027588
56,1.2534174919128418,1.2534174919128418
57,1.2526459693908691,1.2526459693908691
58,1.2523175477981567,1.2523175477981567
59,1.2524713277816772,1.2524713277816772
60,1.2523080110549927,1.2523080110549927
61,1.2526098489761353,1.2526098489761353
62,1.2526599168777466,1.2526599168777466
63,1.254281759262085,1.254281759262085
64,1.255145788192749,1.255145788192749
65,1.2551482915878296,1.2551482915878296
66,1.2550464868545532,1.2550464868545532
67,1.254086971282959,1.254086971282959
68,1.2539329528808594,1.2539329528808594
69,1.2543476819992065,1.2543476819992065
70,1.2554423809051514,1.2554423809051514
71,1.2556195259094238,1.2556195259094238
72,1.2540020942687988,1.2540020942687988
73,1.2524752616882324,1.2524752616882324
74,1.250488042831421,1.250488042831421
75,1.2508368492126465,1.2508368492126465
76,1.2577000856399536,1.2577000856399536
77,1.258316159248352,1.258316159248352
78,1.2529155015945435,1.2529155015945435
79,1.2505218982696533,1.2505218982696533
80,1.2539561986923218,1.2539561986923218
81,1.2566754817962646,1.2566754817962646
82,1.2576185464859009,1.2576185464859009
83,1.2582350969314575,1.2582350969314575
84,1.2552359104156494,1.2552359104156494
85,1.2545030117034912,1.2545030117034912
86,1.2529228925704956,1.2529228925704956
87,1.250089406967163,1.250089406967163
88,1.2486817836761475,1.2486817836761475
89,1.250635027885437,1.250635027885437
90,1.2513134479522705,1.2513134479522705
91,1.2498445510864258,1.2498445510864258
92,1.2481193542480469,1.2481193542480469
93,1.2482380867004395,1.2482380867004395
94,1.248473882675171,1.248473882675171
95,1.248088002204895,1.248088002204895
96,1.2480121850967407,1.2480121850967407
97,1.2483371496200562,1.2483371496200562
98,1.248591661453247,1.248591661453247
99,1.2449638843536377,1.2449638843536377
100,1.2543106079101562,1.2543106079101562
101,1.2598849534988403,1.2598849534988403
102,1.250447154045105,1.250447154045105
103,1.2459089756011963,1.2459089756011963
104,1.2582790851593018,1.2582790851593018
105,1.25785493850708,1.25785493850708
106,1.2477197647094727,1.2477197647094727
107,1.245638132095337,1.245638132095337
108,1.248676061630249,1.248676061630249
109,1.2528282403945923,1.2528282403945923
110,1.2508760690689087,1.2508760690689087
111,1.2454438209533691,1.2454438209533691
112,1.2495830059051514,1.2495830059051514
113,1.2529308795928955,1.2529308795928955
114,1.2480188608169556,1.2480188608169556
